20.00199	417
20.00856	390
20.01512	402
20.02169	365
20.02825	401
20.03482	399
20.04138	407
20.04795	400
20.05451	405
20.06108	394
20.06764	405
20.07421	408
20.08077	389
20.08734	379
20.0939	453
20.10047	447
20.10704	386
20.1136	394
20.12017	412
20.12673	378
20.1333	377
20.13986	408
20.14643	412
20.15299	419
20.15956	418
20.16612	425
20.17269	424
20.17925	395
20.18582	413
20.19238	368
20.19895	408
20.20551	377
20.21208	410
20.21864	429
20.22521	384
20.23177	412
20.23834	438
20.2449	424
20.25147	438
20.25803	445
20.2646	445
20.27116	404
20.27773	413
20.28429	425
20.29086	424
20.29742	374
20.30399	402
20.31055	377
20.31712	383
20.32368	395
20.33025	406
20.33682	412
20.34338	445
20.34995	401
20.35651	391
20.36308	408
20.36964	420
20.37621	395
20.38277	406
20.38934	385
20.3959	396
20.40247	479
20.40903	436
20.4156	433
20.42216	415
20.42873	395
20.43529	406
20.44186	389
20.44842	431
20.45499	422
20.46155	405
20.46812	401
20.47468	420
20.48125	414
20.48781	430
20.49438	413
20.50094	408
20.50751	445
20.51407	437
20.52064	404
20.5272	419
20.53377	443
20.54033	418
20.5469	394
20.55346	403
20.56003	416
20.5666	412
20.57316	397
20.57973	389
20.58629	402
20.59286	413
20.59942	407
20.60599	394
20.61255	429
20.61912	403
20.62568	410
20.63225	379
20.63881	425
20.64538	405
20.65194	419
20.65851	449
20.66507	433
20.67164	417
20.6782	403
20.68477	388
20.69133	376
20.6979	409
20.70446	394
20.71103	410
20.71759	459
20.72416	377
20.73072	413
20.73729	423
20.74385	360
20.75042	385
20.75698	399
20.76355	437
20.77011	433
20.77668	386
20.78324	407
20.78981	422
20.79637	418
20.80294	379
20.80951	427
20.81607	409
20.82264	402
20.8292	400
20.83577	409
20.84233	419
20.8489	406
20.85546	419
20.86203	411
20.86859	442
20.87516	408
20.88172	420
20.88829	399
20.89485	453
20.90142	422
20.90798	397
20.91455	408
20.92111	421
20.92768	392
20.93424	402
20.94081	377
20.94737	398
20.95394	436
20.9605	386
20.96707	440
20.97363	389
20.9802	432
20.98676	398
20.99333	411
20.99989	444
21.00646	391
21.01302	412
21.01959	378
21.02615	384
21.03272	396
21.03929	447
21.04585	402
21.05242	424
21.05898	427
21.06555	400
21.07211	448
21.07868	406
21.08524	405
21.09181	385
21.09837	391
21.10494	449
21.1115	422
21.11807	439
21.12463	399
21.1312	422
21.13776	403
21.14433	427
21.15089	395
21.15746	417
21.16402	387
21.17059	403
21.17715	436
21.18372	395
21.19028	415
21.19685	412
21.20341	429
21.20998	407
21.21654	390
21.22311	372
21.22967	407
21.23624	390
21.2428	374
21.24937	413
21.25593	409
21.2625	386
21.26907	383
21.27563	413
21.2822	404
21.28876	418
21.29533	398
21.30189	417
21.30846	417
21.31502	406
21.32159	388
21.32815	433
21.33472	382
21.34128	403
21.34785	423
21.35441	381
21.36098	396
21.36754	403
21.37411	400
21.38067	399
21.38724	437
21.3938	395
21.40037	396
21.40693	434
21.4135	392
21.42006	395
21.42663	435
21.43319	409
21.43976	393
21.44632	399
21.45289	412
21.45945	412
21.46602	415
21.47258	392
21.47915	409
21.48571	438
21.49228	422
21.49885	443
21.50541	401
21.51198	415
21.51854	422
21.52511	406
21.53167	370
21.53824	426
21.5448	439
21.55137	417
21.55793	409
21.5645	436
21.57106	399
21.57763	384
21.58419	401
21.59076	388
21.59732	449
21.60389	425
21.61045	378
21.61702	391
21.62358	408
21.63015	425
21.63671	402
21.64328	422
21.64984	392
21.65641	410
21.66297	385
21.66954	349
21.6761	404
21.68267	385
21.68923	437
21.6958	377
21.70236	439
21.70893	419
21.71549	441
21.72206	365
21.72863	394
21.73519	400
21.74176	414
21.74832	407
21.75489	391
21.76145	401
21.76802	377
21.77458	401
21.78115	412
21.78771	426
21.79428	415
21.80084	385
21.80741	421
21.81397	394
21.82054	410
21.8271	420
21.83367	416
21.84023	441
21.8468	409
21.85336	449
21.85993	400
21.86649	398
21.87306	396
21.87962	404
21.88619	394
21.89275	430
21.89932	435
21.90588	414
21.91245	378
21.91901	410
21.92558	411
21.93214	415
21.93871	458
21.94527	425
21.95184	401
21.9584	384
21.96497	432
21.97154	426
21.9781	365
21.98467	433
21.99123	423
21.9978	411
22.00436	394
22.01093	425
22.01749	406
22.02406	395
22.03062	426
22.03719	402
22.04375	396
22.05032	419
22.05688	392
22.06345	407
22.07001	408
22.07658	399
22.08314	362
22.08971	386
22.09627	372
22.10284	391
22.1094	386
22.11597	392
22.12253	433
22.1291	439
22.13566	392
22.14223	400
22.14879	405
22.15536	395
22.16192	390
22.16849	413
22.17505	439
22.18162	412
22.18818	416
22.19475	428
22.20132	434
22.20788	402
22.21445	402
22.22101	419
22.22758	414
22.23414	412
22.24071	431
22.24727	391
22.25384	397
22.2604	392
22.26697	409
22.27353	436
22.2801	425
22.28666	413
22.29323	406
22.29979	396
22.30636	399
22.31292	400
22.31949	421
22.32605	418
22.33262	433
22.33918	431
22.34575	421
22.35231	408
22.35888	432
22.36544	440
22.37201	449
22.37857	404
22.38514	379
22.3917	401
22.39827	403
22.40483	404
22.4114	427
22.41796	405
22.42453	420
22.4311	378
22.43766	413
22.44423	389
22.45079	354
22.45736	417
22.46392	417
22.47049	435
22.47705	407
22.48362	379
22.49018	375
22.49675	421
22.50331	412
22.50988	407
22.51644	376
22.52301	471
22.52957	413
22.53614	419
22.5427	401
22.54927	400
22.55583	430
22.5624	452
22.56896	419
22.57553	418
22.58209	403
22.58866	424
22.59522	444
22.60179	407
22.60835	450
22.61492	408
22.62148	396
22.62805	437
22.63461	396
22.64118	394
22.64774	390
22.65431	426
22.66088	405
22.66744	408
22.67401	398
22.68057	399
22.68714	387
22.6937	407
22.70027	403
22.70683	417
22.7134	381
22.71996	421
22.72653	381
22.73309	400
22.73966	400
22.74622	413
22.75279	391
22.75935	431
22.76592	375
22.77248	428
22.77905	410
22.78561	403
22.79218	460
22.79874	404
22.80531	424
22.81187	389
22.81844	416
22.825	394
22.83157	379
22.83813	458
22.8447	416
22.85126	407
22.85783	420
22.86439	444
22.87096	393
22.87752	380
22.88409	401
22.89066	404
22.89722	378
22.90379	409
22.91035	395
22.91692	389
22.92348	381
22.93005	410
22.93661	411
22.94318	390
22.94974	425
22.95631	406
22.96287	381
22.96944	387
22.976	425
22.98257	403
22.98913	382
22.9957	394
23.00226	452
23.00883	425
23.01539	385
23.02196	427
23.02852	404
23.03509	436
23.04165	422
23.04822	413
23.05478	430
23.06135	430
23.06791	437
23.07448	365
23.08104	393
23.08761	382
23.09417	437
23.10074	394
23.1073	424
23.11387	426
23.12044	401
23.127	395
23.13357	441
23.14013	407
23.1467	377
23.15326	388
23.15983	404
23.16639	384
23.17296	400
23.17952	389
23.18609	374
23.19265	401
23.19922	418
23.20578	400
23.21235	350
23.21891	420
23.22548	420
23.23204	390
23.23861	426
23.24517	422
23.25174	417
23.2583	404
23.26487	424
23.27143	434
23.278	449
23.28456	385
23.29113	405
23.29769	380
23.30426	432
23.31082	412
23.31739	401
23.32395	390
23.33052	394
23.33708	412
