20.00543	375
20.01199	410
20.01856	381
20.02512	402
20.03169	387
20.03825	399
20.04482	391
20.05138	392
20.05795	384
20.06451	400
20.07108	370
20.07764	377
20.08421	366
20.09077	395
20.09734	413
20.1039	373
20.11047	342
20.11704	373
20.1236	366
20.13017	392
20.13673	374
20.1433	373
20.14986	413
20.15643	342
20.16299	379
20.16956	390
20.17612	423
20.18269	372
20.18925	358
20.19582	408
20.20238	395
20.20895	394
20.21551	372
20.22208	387
20.22864	388
20.23521	410
20.24177	357
20.24834	368
20.2549	373
20.26147	354
20.26803	352
20.2746	386
20.28116	367
20.28773	386
20.29429	378
20.30086	361
20.30742	349
20.31399	351
20.32055	355
20.32712	401
20.33368	397
20.34025	390
20.34682	374
20.35338	367
20.35995	383
20.36651	367
20.37308	403
20.37964	329
20.38621	416
20.39277	377
20.39934	343
20.4059	365
20.41247	370
20.41903	370
20.4256	413
20.43216	379
20.43873	392
20.44529	374
20.45186	323
20.45842	411
20.46499	385
20.47155	360
20.47812	385
20.48468	384
20.49125	367
20.49781	370
20.50438	388
20.51094	363
20.51751	374
20.52407	364
20.53064	369
20.5372	389
20.54377	386
20.55033	407
20.5569	386
20.56346	355
20.57003	371
20.5766	366
20.58316	386
20.58973	367
20.59629	411
20.60286	383
20.60942	378
20.61599	376
20.62255	393
20.62912	405
20.63568	380
20.64225	390
20.64881	389
20.65538	377
20.66194	387
20.66851	418
20.67507	376
20.68164	382
20.6882	383
20.69477	346
20.70133	370
20.7079	388
20.71446	407
20.72103	388
20.72759	391
20.73416	350
20.74072	389
20.74729	382
20.75385	371
20.76042	369
20.76698	361
20.77355	355
20.78011	376
20.78668	421
20.79324	367
20.79981	382
20.80637	320
20.81294	360
20.81951	383
20.82607	392
20.83264	384
20.8392	398
20.84577	346
20.85233	394
20.8589	353
20.86546	391
20.87203	341
20.87859	369
20.88516	357
20.89172	389
20.89829	343
20.90485	385
20.91142	415
20.91798	366
20.92455	400
20.93111	351
20.93768	372
20.94424	408
20.95081	376
20.95737	368
20.96394	345
20.9705	364
20.97707	321
20.98363	369
20.9902	397
20.99676	347
21.00333	402
21.00989	359
21.01646	360
21.02302	339
21.02959	357
21.03615	368
21.04272	413
21.04929	396
21.05585	356
21.06242	366
21.06898	386
21.07555	400
21.08211	349
21.08868	345
21.09524	368
21.10181	390
21.10837	395
21.11494	408
21.1215	333
21.12807	370
21.13463	358
21.1412	383
21.14776	384
21.15433	361
21.16089	367
21.16746	389
21.17402	381
21.18059	397
21.18715	369
21.19372	385
21.20028	365
21.20685	383
21.21341	380
21.21998	381
21.22654	382
21.23311	400
21.23967	364
21.24624	380
21.2528	396
21.25937	382
21.26593	369
21.2725	359
21.27907	363
21.28563	373
21.2922	392
21.29876	364
21.30533	351
21.31189	379
21.31846	361
21.32502	369
21.33159	378
21.33815	369
21.34472	413
21.35128	413
21.35785	334
21.36441	400
21.37098	353
21.37754	369
21.38411	377
21.39067	361
21.39724	407
21.4038	367
21.41037	381
21.41693	375
21.4235	363
21.43006	392
21.43663	379
21.44319	374
21.44976	362
21.45632	417
21.46289	369
21.46945	367
21.47602	381
21.48258	396
21.48915	393
21.49571	393
21.50228	360
21.50885	358
21.51541	377
21.52198	400
21.52854	340
21.53511	379
21.54167	375
21.54824	374
21.5548	387
21.56137	361
21.56793	375
21.5745	398
21.58106	373
21.58763	368
21.59419	384
21.60076	395
21.60732	388
21.61389	381
21.62045	388
21.62702	390
21.63358	364
21.64015	389
21.64671	351
21.65328	391
21.65984	363
21.66641	360
21.67297	361
21.67954	374
21.6861	350
21.69267	367
21.69923	408
21.7058	350
21.71236	371
21.71893	353
21.72549	361
21.73206	356
21.73863	349
21.74519	368
21.75176	331
21.75832	357
21.76489	369
21.77145	401
21.77802	394
21.78458	389
21.79115	385
21.79771	374
21.80428	394
21.81084	360
21.81741	379
21.82397	378
21.83054	339
21.8371	366
21.84367	368
21.85023	380
21.8568	371
21.86336	403
21.86993	368
21.87649	377
21.88306	370
21.88962	356
21.89619	385
21.90275	353
21.90932	370
21.91588	383
21.92245	374
21.92901	361
21.93558	352
21.94214	376
21.94871	410
21.95527	387
21.96184	385
21.9684	404
21.97497	402
21.98154	382
21.9881	353
21.99467	326
22.00123	367
22.0078	365
22.01436	363
22.02093	415
22.02749	342
22.03406	387
22.04062	366
22.04719	397
22.05375	344
22.06032	337
22.06688	384
22.07345	370
22.08001	388
22.08658	394
22.09314	393
22.09971	347
22.10627	356
22.11284	353
22.1194	368
22.12597	388
22.13253	376
22.1391	361
22.14566	361
22.15223	373
22.15879	362
22.16536	384
22.17192	367
22.17849	367
22.18505	356
22.19162	393
22.19818	343
22.20475	364
22.21132	368
22.21788	353
22.22445	341
22.23101	401
22.23758	360
22.24414	376
22.25071	399
22.25727	384
22.26384	370
22.2704	416
22.27697	392
22.28353	405
22.2901	371
22.29666	342
22.30323	379
22.30979	418
22.31636	408
22.32292	374
22.32949	408
22.33605	367
22.34262	381
22.34918	337
22.35575	399
22.36231	378
22.36888	384
22.37544	369
22.38201	364
22.38857	376
22.39514	409
22.4017	354
22.40827	377
22.41483	358
22.4214	408
22.42796	358
22.43453	376
22.4411	364
22.44766	372
22.45423	417
22.46079	367
22.46736	382
22.47392	376
22.48049	328
22.48705	367
22.49362	378
22.50018	397
22.50675	370
22.51331	351
22.51988	340
22.52644	358
22.53301	350
22.53957	359
22.54614	352
22.5527	382
22.55927	346
22.56583	333
22.5724	385
22.57896	347
22.58553	397
22.59209	379
22.59866	371
22.60522	384
22.61179	375
22.61835	373
22.62492	386
22.63148	367
22.63805	393
22.64461	355
22.65118	384
22.65774	365
22.66431	369
22.67088	392
22.67744	369
22.68401	362
22.69057	370
22.69714	375
22.7037	370
22.71027	354
22.71683	377
22.7234	398
22.72996	400
22.73653	404
22.74309	384
22.74966	403
22.75622	372
22.76279	386
22.76935	354
22.77592	364
22.78248	362
22.78905	353
22.79561	362
22.80218	389
22.80874	387
22.81531	373
22.82187	380
22.82844	386
22.835	422
22.84157	372
22.84813	335
22.8547	390
22.86126	371
22.86783	376
22.87439	367
22.88096	384
22.88752	399
22.89409	370
22.90066	382
22.90722	381
22.91379	360
22.92035	389
22.92692	363
22.93348	368
22.94005	407
22.94661	384
22.95318	387
22.95974	362
22.96631	371
22.97287	356
22.97944	365
22.986	391
22.99257	380
22.99913	411
23.0057	386
23.01226	352
23.01883	378
23.02539	333
23.03196	382
23.03852	340
23.04509	373
23.05165	396
23.05822	353
23.06478	379
23.07135	385
23.07791	373
23.08448	410
23.09104	393
23.09761	365
23.10417	362
23.11074	340
23.1173	392
23.12387	378
23.13044	384
23.137	376
23.14357	369
23.15013	372
