20.00199	408
20.00856	460
20.01512	446
20.02169	417
20.02825	400
20.03482	431
20.04138	424
20.04795	436
20.05451	445
20.06108	406
20.06764	418
20.07421	388
20.08077	418
20.08734	442
20.0939	449
20.10047	433
20.10704	423
20.1136	437
20.12017	447
20.12673	401
20.1333	458
20.13986	427
20.14643	432
20.15299	399
20.15956	404
20.16612	444
20.17269	428
20.17925	413
20.18582	441
20.19238	449
20.19895	440
20.20551	407
20.21208	400
20.21864	455
20.22521	429
20.23177	465
20.23834	423
20.2449	407
20.25147	420
20.25803	458
20.2646	442
20.27116	453
20.27773	415
20.28429	468
20.29086	482
20.29742	416
20.30399	411
20.31055	451
20.31712	464
20.32368	441
20.33025	442
20.33682	432
20.34338	386
20.34995	439
20.35651	428
20.36308	417
20.36964	435
20.37621	425
20.38277	426
20.38934	445
20.3959	434
20.40247	413
20.40903	428
20.4156	430
20.42216	427
20.42873	433
20.43529	403
20.44186	429
20.44842	450
20.45499	476
20.46155	429
20.46812	427
20.47468	426
20.48125	438
20.48781	416
20.49438	433
20.50094	445
20.50751	429
20.51407	411
20.52064	399
20.5272	429
20.53377	441
20.54033	430
20.5469	402
20.55346	435
20.56003	409
20.5666	415
20.57316	414
20.57973	418
20.58629	430
20.59286	441
20.59942	438
20.60599	428
20.61255	404
20.61912	423
20.62568	448
20.63225	478
20.63881	430
20.64538	433
20.65194	433
20.65851	441
20.66507	413
20.67164	416
20.6782	470
20.68477	427
20.69133	414
20.6979	453
20.70446	424
20.71103	443
20.71759	413
20.72416	423
20.73072	445
20.73729	430
20.74385	482
20.75042	458
20.75698	453
20.76355	417
20.77011	455
20.77668	433
20.78324	413
20.78981	426
20.79637	421
20.80294	429
20.80951	469
20.81607	401
20.82264	429
20.8292	480
20.83577	417
20.84233	443
20.8489	445
20.85546	389
20.86203	404
20.86859	466
20.87516	440
20.88172	417
20.88829	439
20.89485	418
20.90142	406
20.90798	435
20.91455	457
20.92111	438
20.92768	404
20.93424	447
20.94081	457
20.94737	444
20.95394	444
20.9605	435
20.96707	435
20.97363	453
20.9802	452
20.98676	437
20.99333	438
20.99989	445
21.00646	443
21.01302	410
21.01959	417
