20.009	981.1
20.026	991.5
20.043	980.2
20.06	969.8
20.077	961.9
20.094	968.8
20.111	1000.7
20.128	1002.7
20.145	997.6
20.162	1002.8
20.179	1007.3
20.196	1000.4
20.213	991
20.23	972.8
20.247	974.6
20.264	976.3
20.281	958.4
20.298	996.6
20.315	1038.5
20.332	1043.6
20.349	1034.1
20.366	1003.4
20.383	993.9
20.4	992.4
20.417	980.7
20.434	993.1
20.451	996
20.468	1005.6
20.485	993.5
20.502	975.8
20.519	980.6
20.536	1001.1
20.553	1014.1
20.57	1002.2
20.587	992.2
20.604	992.8
20.621	994.7
20.638	1002.9
20.655	1012.4
20.672	1017.9
20.689	1005.5
20.706	990.4
20.723	1002.4
20.74	1016.8
20.757	992.4
20.774	977.4
20.791	981.4
20.808	990.9
20.825	1017.2
20.842	1023.8
20.859	1013.2
20.876	981.2
20.893	1004.7
20.91	1025.2
20.927	996.6
20.944	995.5
20.961	1006.5
20.978	1011.2
20.995	1030
21.012	1023.1
21.029	996.1
21.046	996.1
21.063	1009.8
21.08	1002.9
21.097	981.9
21.114	991.1
21.131	995.2
21.148	992.9
21.165	991.5
21.182	1000.5
21.199	1002.8
21.216	1003.1
21.233	1016.3
21.25	1046.2
21.267	1054.8
21.284	1028.2
21.301	1016.2
21.318	1008
21.335	997.2
21.352	1002.6
21.369	1005.4
21.386	1009.6
21.403	1024.5
21.42	1023.8
21.437	1027.5
21.454	1027.2
21.471	1039.7
21.488	1034.3
21.505	1014.9
21.522	1014.8
21.539	1031.2
21.556	1035.2
21.573	1022.4
21.59	1015.5
21.607	1012.7
21.624	1021.7
21.641	1015.9
21.658	1012.4
21.675	1032.1
21.692	1042.8
21.709	1048.2
21.726	1010.8
21.743	984.6
21.76	1018.9
21.777	1023.2
21.794	1031.8
21.811	1053.9
21.828	1024
21.845	1014
21.862	1005.4
21.879	1007
21.896	1024.1
21.913	1029.1
21.93	1035.4
21.947	1034.2
21.964	1061.2
21.981	1062.8
21.998	1042.2
22.015	1051.1
22.032	1035.5
22.049	1024.4
22.066	1037.4
22.083	1034.7
22.1	1017.5
22.117	1014.4
22.134	1009.6
22.151	1008.6
22.168	1020.9
22.185	1022.9
22.202	1019.2
22.219	1018.8
22.236	1019.2
22.253	1020.5
22.27	1033.9
22.287	1047.6
22.304	1035.5
22.321	1028.1
22.338	1047.6
22.355	1049.2
22.372	1042.5
22.389	1039.5
22.406	1035.9
22.423	1047.9
22.44	1030.6
22.457	1014.1
22.474	1031.1
22.491	1043.7
22.508	1045.6
22.525	1056.2
22.542	1044.8
22.559	1028.5
22.576	1020.9
22.593	1025.6
22.61	1047.6
22.627	1048.5
22.644	1076.1
22.661	1056.6
22.678	1024.1
22.695	1050.4
22.712	1030
22.729	1030.1
22.746	1064.4
22.763	1061.1
22.78	1074.8
22.797	1088.4
22.814	1077.2
22.831	1055.8
22.848	1065.5
22.865	1046
22.882	1049
22.899	1034.1
22.916	1042.6
22.933	1055.9
22.95	1058.6
22.967	1079.4
22.984	1071.2
23.001	1068.4
23.018	1064.5
23.035	1052.1
23.052	1061.7
23.069	1070.7
23.086	1078.5
23.103	1081.2
23.12	1084.9
23.137	1094.1
23.154	1080.9
23.171	1046.1
23.188	1047.1
23.205	1082.5
23.222	1089.4
23.239	1073.4
23.256	1065.2
23.273	1065.8
23.29	1060.7
23.307	1058.5
23.324	1070.6
23.341	1083
23.358	1078.1
23.375	1063.6
23.392	1051.8
23.409	1060.7
23.426	1082.6
23.443	1078.4
23.46	1067.2
23.477	1062.1
23.494	1018.2
